153,0,2,3,0,0.0030881,0.03,5
154,0,2,3,0,0.0028874,0.03,5
155,0,3,3,0,0.0030237,0.03,5
156,0,2,3,0,0.0030826,0.03,5
157,0,3,3,0,0.0030548,0.03,5
158,0,1,3,0,0.0029596,0.03,5
159,0,3,3,0,0.0031386,0.03,5
160,0,3,3,0,0.0037695,0.03,5
161,1,2,3,1,0.0029203,0.03,5
162,0,3,3,0,0.003152,0.03,5
163,1,1,3,0,0.0034543,0.03,5
164,1,3,3,0,0.0030229,0.03,5
165,1,2,3,0,0.0029897,0.03,5
166,0,2,3,0,0.0030521,0.03,5
167,0,1,3,0,0.0031575,0.03,5
168,1,3,3,0,0.0029623,0.03,5
169,0,1,3,0,0.0031262,0.03,5
170,1,3,3,1,0.003121,0.03,5
171,0,3,3,1,0.0030471,0.03,5
172,0,2,3,0,0.0028825,0.03,5
173,0,1,3,0,0.003095,0.03,5
174,0,1,3,0,0.0036673,0.03,5
175,1,3,3,1,0.0037085,0.03,5
176,1,1,3,1,0.003044,0.03,5
177,0,3,3,0,0.0031523,0.03,5
178,1,2,3,0,0.0032037,0.03,5
179,1,2,3,0,0.0031721,0.03,5
180,1,3,3,0,0.0030607,0.03,5
181,1,1,3,0,0.0028463,0.03,5
182,0,1,3,0,0.0030615,0.03,5
183,0,3,3,0,0.0031454,0.03,5
184,1,2,3,1,0.002871,0.03,5
185,1,1,3,0,0.003061,0.03,5
186,0,3,3,0,0.0029911,0.03,5
187,0,2,3,0,0.0029258,0.03,5
188,1,3,3,0,0.003191,0.03,5
189,0,1,3,0,0.0029496,0.03,5
190,0,3,3,0,0.0030325,0.03,5
191,0,2,3,0,0.0030895,0.03,5
192,0,1,3,1,0.0030427,0.03,5
193,0,1,3,0,0.0030906,0.03,5
194,0,3,3,0,0.0030876,0.03,5
195,1,2,3,1,0.0030221,0.03,5
196,0,1,3,0,0.0030655,0.03,5
197,1,3,3,1,0.0030515,0.03,5
198,1,3,3,1,0.0028529,0.03,5
199,0,2,3,0,0.006895,0.03,5
200,1,3,3,0,0.003085,0.03,5
201,1,2,3,0,0.0031145,0.03,5
202,1,1,3,0,0.0031868,0.03,5
203,1,1,3,0,0.0029686,0.03,5
204,1,1,3,0,0.0039911,0.03,5
205,0,1,3,0,0.0036184,0.03,5
206,1,1,3,0,0.0028374,0.03,5
207,1,1,3,1,0.0030201,0.03,5
208,1,1,3,0,0.0037894,0.03,5
209,1,1,3,0,0.0030893,0.03,5
210,1,1,3,0,0.0031662,0.03,5
211,1,2,3,0,0.0036683,0.03,5
212,0,3,3,0,0.0030728,0.03,5
213,1,3,3,0,0.0030909,0.03,5
214,1,3,3,1,0.0031534,0.03,5
215,1,3,3,0,0.0032141,0.03,5
216,1,2,3,0,0.0030132,0.03,5
217,0,2,3,0,0.0030262,0.03,5
218,1,1,3,0,0.0029845,0.03,5
219,1,3,3,0,0.0029733,0.03,5
220,1,2,3,0,0.0030526,0.03,5
221,1,2,3,0,0.0036539,0.03,5
222,1,2,3,0,0.0028692,0.03,5
223,0,1,3,0,0.0028686,0.02,5
224,0,3,3,1,0.0028986,0.02,5
225,0,1,3,0,0.0031013,0.02,5
226,0,2,3,1,0.0028344,0.02,5
227,0,3,3,0,0.0031084,0.02,5
228,0,1,3,1,0.003074,0.02,5
229,0,1,3,0,0.0030001,0.02,5
230,1,3,3,1,0.0030543,0.02,5
231,1,2,3,1,0.0030055,0.02,5
232,0,3,3,0,0.0030862,0.02,5
233,0,2,3,0,0.003049,0.02,5
234,0,1,3,0,0.0030773,0.02,5
235,0,2,3,1,0.0030909,0.02,5
236,1,3,3,0,0.0028716,0.02,5
237,0,3,3,0,0.0031035,0.02,5
238,0,1,3,0,0.0029751,0.02,5
239,0,3,3,0,0.0029059,0.02,5
240,0,3,3,0,0.0030049,0.02,5
241,0,2,3,0,0.0030316,0.02,5
242,0,1,3,0,0.0030243,0.02,5
243,0,2,3,0,0.0030964,0.02,5
244,0,1,3,0,0.0029623,0.02,5
245,0,1,3,0,0.0030988,0.02,5
246,1,1,3,1,0.0030535,0.02,5
247,0,1,3,0,0.0030092,0.02,5
248,0,3,3,1,0.0029412,0.02,5
249,1,3,3,0,0.0029716,0.02,5
250,1,1,3,1,0.0031278,0.02,5
251,0,2,3,0,0.003006,0.02,5
252,0,3,3,1,0.0028759,0.02,5
253,1,2,3,0,0.0033387,0.02,5
254,0,2,3,1,0.0036867,0.02,5
255,0,3,3,0,0.0030275,0.02,5
256,1,1,3,1,0.0030614,0.02,5
257,0,1,3,0,0.0030635,0.02,5
258,0,2,3,1,0.0030209,0.02,5
259,1,3,3,0,0.0029658,0.02,5
260,0,3,3,1,0.0028716,0.02,5
261,1,3,3,0,0.0029603,0.02,5
262,1,3,3,0,0.0029897,0.02,5
263,1,1,3,0,0.0030434,0.02,5
264,1,2,3,0,0.0029345,0.02,5
265,1,2,3,0,0.0032109,0.02,5
266,1,1,3,0,0.0031195,0.02,5
267,0,2,3,0,0.0032612,0.02,5
268,1,1,3,0,0.0028428,0.02,5
269,0,2,3,0,0.0030305,0.02,5
270,1,3,3,1,0.0033293,0.02,5
271,0,2,3,0,0.002836,0.02,5
272,1,1,3,1,0.0031824,0.02,5
273,0,1,3,0,0.0031087,0.02,5
274,1,1,3,0,0.0030016,0.02,5
275,1,2,3,0,0.0030195,0.02,5
276,0,3,3,0,0.0030569,0.02,5
277,1,2,3,1,0.0036669,0.02,5
278,0,2,3,0,0.0031103,0.02,5
279,0,2,3,0,0.0028989,0.02,5
280,1,2,3,0,0.002998,0.02,5
281,0,3,3,0,0.003659,0.02,5
282,1,2,3,0,0.0029303,0.02,5
283,1,2,3,0,0.0031289,0.02,5
284,1,1,3,0,0.0036507,0.02,5
285,1,3,3,0,0.0030538,0.02,5
286,1,3,3,0,0.0029224,0.02,5
287,1,2,3,0,0.0035336,0.02,5
288,1,1,3,0,0.0029067,0.02,5
289,1,3,3,0,0.0028564,0.02,5
290,1,3,3,0,0.0030496,0.02,5
291,1,1,3,1,0.0029199,0.02,5
292,0,3,3,0,0.003143,0.02,5
293,1,2,3,0,0.0030639,0.02,5
294,1,3,3,0,0.0029298,0.02,5
295,1,2,3,0,0.0031048,0.02,5
296,1,2,3,1,0.0032098,0.02,5
297,0,1,3,0,0.0030941,0.02,5
298,1,1,3,1,0.0031265,0.02,5
299,1,3,3,0,0.003095,0.02,5
300,1,1,3,0,0.0028943,0.02,5
301,0,1,3,0,0.0032277,0.01,5
302,0,1,3,0,0.0030838,0.01,5
303,0,2,3,1,0.0028147,0.01,5
304,0,1,3,0,0.0028556,0.01,5
305,0,2,3,0,0.003047,0.01,5
306,0,3,3,0,0.0028799,0.01,5
307,0,3,3,1,0.0029936,0.01,5
308,0,2,3,0,0.0028294,0.01,5
309,0,1,3,0,0.0028594,0.01,5
310,1,1,3,0,0.0030946,0.01,5
311,1,1,3,0,0.0031707,0.01,5
312,0,1,3,0,0.0029777,0.01,5
313,0,3,3,0,0.0029537,0.01,5
314,0,2,3,0,0.0030206,0.01,5
315,0,1,3,1,0.0031387,0.01,5
316,0,2,3,1,0.0030953,0.01,5
317,0,2,3,0,0.0036175,0.01,5
318,1,3,3,0,0.002858,0.01,5
319,0,1,3,0,0.0031137,0.01,5
320,0,1,3,0,0.0028376,0.01,5
321,1,1,3,0,0.0030698,0.01,5
322,0,1,3,0,0.0030573,0.01,5
323,0,1,3,1,0.0031511,0.01,5
324,1,1,3,1,0.0028683,0.01,5
325,0,2,3,0,0.0031943,0.01,5
326,1,2,3,0,0.0030693,0.01,5
327,1,1,3,0,0.0032885,0.01,5
328,0,3,3,0,0.0030047,0.01,5
329,0,3,3,0,0.0028401,0.01,5
330,1,1,3,1,0.0038464,0.01,5
331,0,2,3,1,0.0030717,0.01,5
332,0,3,3,0,0.0032275,0.01,5
333,1,2,3,1,0.0029508,0.01,5
334,0,2,3,1,0.0045683,0.01,5
335,0,3,3,0,0.0036643,0.01,5
336,0,1,3,0,0.0029733,0.01,5
337,1,2,3,0,0.0030699,0.01,5
338,0,3,3,0,0.0031476,0.01,5
339,1,3,3,0,0.0031193,0.01,5
340,0,3,3,0,0.0030912,0.01,5
341,0,2,3,0,0.0030419,0.01,5
342,1,2,3,0,0.0029749,0.01,5
343,1,3,3,0,0.0031165,0.01,5
344,1,1,3,0,0.003013,0.01,5
345,1,3,3,0,0.0036683,0.01,5
346,0,2,3,0,0.002957,0.01,5
347,1,3,3,0,0.0029885,0.01,5
348,1,3,3,0,0.002921,0.01,5
349,1,3,3,0,0.003104,0.01,5
350,1,1,3,0,0.0031995,0.01,5
351,0,2,3,0,0.0030071,0.01,5
352,0,1,3,0,0.0028666,0.01,5
353,0,3,3,0,0.0031004,0.01,5
354,1,3,3,0,0.0030154,0.01,5
355,1,2,3,0,0.0028686,0.01,5
356,1,3,3,1,0.0030342,0.01,5
357,1,1,3,0,0.0030182,0.01,5
358,1,2,3,0,0.0038628,0.01,5
359,0,3,3,0,0.0029028,0.01,5
360,1,2,3,0,0.0029177,0.01,5
361,1,2,3,1,0.0029213,0.01,5
362,1,2,3,0,0.0029738,0.01,5
363,1,3,3,1,0.0028733,0.01,5
364,1,1,3,0,0.003085,0.01,5
365,1,2,3,0,0.0029818,0.01,5
366,1,2,3,0,0.0029956,0.01,5
367,0,3,3,0,0.0028658,0.01,5
368,1,2,3,0,0.0030308,0.01,5
369,1,3,3,0,0.0032072,0.01,5
370,0,2,3,0,0.0037859,0.01,5
371,1,1,3,0,0.0031349,0.01,5
372,1,3,3,0,0.0035261,0.01,5
373,0,1,3,0,0.002987,0.01,5
374,1,2,3,0,0.0030183,0.01,5
375,1,1,3,0,0.0028106,0.01,5
376,1,1,3,0,0.003088,0.01,5
377,0,3,3,0,0.0032395,0.01,5
378,1,3,3,1,0.0031521,0.01,5
