1,4,0.01,0,2,2,0,0.065135
2,4,0.01,0,1,2,0,0.14005
3,4,0.01,0,3,2,0,0.10302
4,4,0.01,0,1,2,0,0.057706
5,4,0.01,0,2,2,0,0.042526
6,4,0.01,0,1,2,1,0.022988
7,4,0.01,0,3,2,0,0.014952
8,4,0.01,0,2,2,1,0.0041174
9,4,0.01,1,3,2,0,0.074575
10,4,0.01,0,2,2,0,0.0030181
11,4,0.01,1,1,2,1,0.028017
12,4,0.01,0,2,2,0,0.084927
13,4,0.01,1,1,2,1,0.050587
14,4,0.01,0,2,2,0,0.04201
15,4,0.01,0,1,2,0,0.079772
16,4,0.01,0,1,2,1,0.15053
17,4,0.01,1,2,2,0,0.0030041
18,4,0.01,2,3,2,0,0.0042347
19,4,0.01,0,2,2,0,0.18168
20,4,0.01,0,1,2,0,0.030397
21,4,0.01,2,1,2,0,0.0030697
22,4,0.01,0,3,2,1,0.0029677
23,4,0.01,1,1,2,0,0.0032193
24,4,0.01,0,3,2,0,0.003738
25,4,0.01,1,1,2,0,0.0033971
26,4,0.01,2,1,2,0,0.0049952
27,4,0.01,1,2,2,0,0.0031874
28,4,0.01,1,2,2,0,0.0031285
29,4,0.01,1,1,2,0,0.0056067
30,4,0.01,0,3,2,0,0.003222
31,4,0.01,1,3,2,0,0.0028611
32,4,0.01,1,3,2,0,0.0029629
33,4,0.01,2,3,2,1,0.00373
34,4,0.01,1,1,2,0,0.0032575
35,4,0.01,1,3,2,0,0.0046874
36,4,0.01,2,3,2,0,0.0029923
37,4,0.01,0,3,2,0,0.0030829
38,4,0.01,2,1,2,0,0.0029158
39,4,0.01,0,3,2,0,0.0050671
40,4,0.01,0,3,2,0,0.0037065
41,4,0.01,1,3,2,0,0.0036579
42,4,0.01,1,3,2,1,0.0029877
43,4,0.01,2,2,2,0,0.003659
44,4,0.01,2,1,2,0,0.0030251
45,4,0.01,1,2,2,0,0.0030176
46,4,0.01,2,3,2,0,0.0051265
47,4,0.01,1,3,2,0,0.0031666
48,4,0.01,1,3,2,0,0.0050304
49,4,0.01,2,2,2,0,0.0028269
50,4,0.01,2,3,2,1,0.0042541
51,4,0.01,1,2,2,1,0.0028388
52,4,0.01,0,2,2,1,0.0046163
53,4,0.01,2,2,2,0,0.0030169
54,4,0.01,0,1,2,0,0.0039227
55,4,0.01,2,2,2,1,0.003447
56,4,0.01,1,1,2,0,0.0031666
57,4,0.01,2,3,2,0,0.0046487
58,4,0.01,2,1,2,0,0.0031051
59,4,0.01,1,2,2,0,0.0033041
60,4,0.01,2,3,2,0,0.0042833
61,4,0.01,1,2,2,0,0.0037483
62,4,0.01,2,2,2,0,0.0048086
63,4,0.01,2,3,2,1,0.0046029
64,4,0.01,2,2,2,0,0.0038572
65,4,0.01,2,1,2,1,0.0028983
66,4,0.01,2,1,2,0,0.0033155
67,4,0.01,2,2,2,0,0.0028913
68,4,0.01,0,1,2,0,0.0031862
69,4,0.01,1,1,2,0,0.0043481
70,4,0.01,2,1,2,0,0.0040293
71,4,0.01,1,2,2,1,0.003378
72,4,0.01,2,2,2,0,0.0030421
73,4,0.03,0,1,2,1,0.0030166
74,4,0.03,0,2,2,1,0.0028596
75,4,0.03,0,3,2,1,0.0030402
76,4,0.03,1,2,2,1,0.0034881
77,4,0.03,0,2,2,0,0.0028079
78,4,0.03,0,3,2,0,0.0028704
79,4,0.03,0,3,2,0,0.0029411
80,4,0.03,1,3,2,0,0.0028269
81,4,0.03,1,3,2,0,0.0032497
82,4,0.03,0,1,2,0,0.0037404
83,4,0.03,1,1,2,0,0.0045162
84,4,0.03,0,3,2,1,0.0031222
85,4,0.03,0,1,2,0,0.0043512
86,4,0.03,0,3,2,1,0.0035238
87,4,0.03,1,1,2,0,0.0040196
88,4,0.03,0,1,2,0,0.0029793
89,4,0.03,0,3,2,0,0.0030601
90,4,0.03,0,3,2,1,0.0036932
91,4,0.03,1,2,2,0,0.0029937
92,4,0.03,2,2,2,0,0.0029634
93,4,0.03,0,2,2,0,0.003622
94,4,0.03,1,1,2,0,0.002871
95,4,0.03,1,1,2,0,0.0033935
96,4,0.03,0,2,2,0,0.0057245
97,4,0.03,1,2,2,0,0.0035288
98,4,0.03,2,1,2,1,0.0030666
99,4,0.03,2,3,2,0,0.0036032
100,4,0.03,2,3,2,0,0.0028954
101,4,0.03,1,3,2,0,0.0029652
102,4,0.03,0,1,2,0,0.0032362
103,4,0.03,2,1,2,0,0.0051222
104,4,0.03,1,3,2,0,0.0031267
105,4,0.03,0,2,2,0,0.0066699
106,4,0.03,0,2,2,0,0.0031391
107,4,0.03,0,2,2,0,0.0030098
108,4,0.03,2,2,2,0,0.0028514
109,4,0.03,1,3,2,0,0.00308
110,4,0.03,2,1,2,0,0.0030223
111,4,0.03,1,2,2,0,0.0030226
112,4,0.03,0,1,2,0,0.0037988
113,4,0.03,1,1,2,1,0.0030456
114,4,0.03,2,3,2,0,0.0045038
115,4,0.03,0,2,2,1,0.0035029
116,4,0.03,2,2,2,0,0.003371
